"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"3300",2,1,1,1,2,1,1,1,3,1,8,0.488150371005759
"3301",3,1,1,1,8,6,3,2,5,3,4,0.902696036035195
"3302",5,5,2,1,3,2,2,2,5,1,7,0.0612930338829756
"3303",5,3,3,1,5,2,1,1,7,7,10,0.640612390358001
"3304",8,3,1,1,6,3,1,1,8,8,5,0.947449219645932
"3305",3,2,2,2,5,2,1,1,3,2,1,0.446157686179504
"3306",6,1,1,1,1,1,1,1,8,1,7,0.575119266053662
"3307",1,1,1,1,2,1,1,1,6,6,9,0.0704749005381018
"3308",5,1,1,1,5,1,1,1,7,2,8,0.524667881662026
"3309",3,2,1,1,10,7,1,1,4,4,8,0.233310224954039
"3310",1,1,1,1,4,4,4,3,8,3,4,0.69394791405648
"3311",1,1,1,1,6,6,3,3,9,7,5,0.483283452223986
"3312",1,1,1,1,4,4,3,2,2,1,10,0.571992879034951
"3313",4,4,3,2,2,1,1,1,5,5,8,0.248617835808545
"3314",6,5,1,1,7,3,1,1,3,1,5,0.918063150951639
"3315",8,4,2,2,9,8,4,1,6,2,10,0.827995132189244
"3316",1,1,1,1,5,4,2,2,8,1,1,0.279564870288596
"3317",5,2,1,1,10,2,1,1,4,1,2,0.138862946769223
"3318",1,1,1,1,2,1,1,1,10,8,3,0.648487417958677
"3319",3,2,1,1,1,1,1,1,2,1,4,0.166435219813138
"3320",1,1,1,1,4,3,3,3,10,2,10,0.872317186323926
"3321",2,2,2,2,6,6,4,1,10,4,7,0.291251364629716
"3322",5,3,2,2,6,2,2,2,2,1,5,0.71768078324385
"3323",9,1,1,1,4,2,1,1,5,5,8,0.163490362465382
"3324",2,2,2,2,3,3,1,1,8,4,1,0.318672279827297
"3325",7,3,2,1,1,1,1,1,9,3,1,0.692506475606933
"3326",8,5,1,1,6,5,4,4,5,1,6,0.45840399665758
"3327",6,4,2,2,9,1,1,1,4,2,9,0.0444295622874051
"3328",6,3,3,3,10,7,2,1,2,1,8,0.141417062841356
"3329",7,4,2,2,3,2,1,1,3,1,6,0.218758485512808
"3330",6,5,3,2,7,5,5,5,3,2,7,0.372441798681393
"3331",2,1,1,1,2,1,1,1,6,4,5,0.0883333215024322
"3332",5,4,3,1,6,2,1,1,1,1,1,0.876983915222809
"3333",1,1,1,1,2,2,2,1,7,6,7,0.321872562170029
"3334",7,5,3,1,4,3,2,2,9,6,8,0.766272752312943
"3335",1,1,1,1,5,2,1,1,3,3,3,0.837959926342592
"3336",6,5,1,1,3,1,1,1,5,2,7,0.517904771026224
"3337",3,1,1,1,5,5,5,3,1,1,9,0.800908121047541
"3338",8,1,1,1,2,2,2,1,6,5,8,0.905712678097188
"3339",1,1,1,1,4,3,3,1,4,4,4,0.398316097678617
"3340",10,1,1,1,2,1,1,1,6,1,4,0.238703443203121
"3341",10,4,4,2,5,1,1,1,7,6,6,0.243763708276674
"3342",9,2,1,1,3,3,3,1,1,1,4,0.83726089913398
"3343",7,6,4,4,7,7,2,2,5,1,6,0.114292270969599
"3344",8,6,2,1,5,5,4,4,3,2,5,0.927800261415541
"3345",7,1,1,1,8,5,2,2,2,1,7,0.606728683225811
"3346",3,2,1,1,10,2,2,2,3,2,3,0.736125180730596
"3347",6,5,2,1,4,3,2,2,6,1,10,0.0726613586302847
"3348",2,1,1,1,9,2,1,1,7,1,10,0.198195135919377
"3349",8,5,3,3,2,2,2,1,10,2,6,0.266791296424344
"3350",10,8,3,3,2,1,1,1,3,1,9,0.0265935878269374
"3351",3,2,1,1,2,1,1,1,3,1,8,0.0284796091727912
"3352",10,7,6,2,10,5,3,1,1,1,5,0.631676684366539
"3353",3,1,1,1,6,1,1,1,3,2,9,0.777842722600326
"3354",9,7,2,1,8,1,1,1,9,4,6,0.834955553989857
"3355",3,1,1,1,7,6,5,2,10,7,5,0.946954452432692
"3356",3,3,2,1,1,1,1,1,8,2,9,0.874938584398478
"3357",2,2,2,2,3,1,1,1,8,1,6,0.941156727494672
"3358",8,4,1,1,3,1,1,1,7,3,3,0.854800556786358
"3359",5,4,2,1,4,2,2,2,6,2,8,0.963084837188944
"3360",5,2,2,2,8,4,1,1,4,2,7,0.128025280777365
"3361",7,2,2,2,10,2,2,2,3,3,5,0.0665275626815856
"3362",8,7,7,7,3,3,2,1,7,7,8,0.498255745740607
"3363",9,8,2,1,3,1,1,1,8,5,8,0.426782683935016
"3364",5,2,2,2,3,3,3,1,2,1,9,0.192222951678559
"3365",1,1,1,1,6,1,1,1,3,2,9,0.0153874275274575
"3366",4,3,3,1,8,3,1,1,3,2,8,0.136833749478683
"3367",2,1,1,1,7,7,5,3,7,3,4,0.310106308665127
"3368",1,1,1,1,8,8,6,5,4,1,7,0.709833529777825
"3369",2,1,1,1,9,6,1,1,2,1,3,0.61290425946936
"3370",10,8,2,1,8,6,2,1,7,4,4,0.96026477497071
"3371",3,3,3,3,5,4,1,1,1,1,8,0.145228872075677
"3372",6,2,1,1,8,3,2,2,5,3,3,0.532620868412778
"3373",10,4,3,2,9,3,1,1,6,6,4,0.125925859669223
"3374",6,1,1,1,2,1,1,1,1,1,9,0.85029842145741
"3375",7,2,1,1,1,1,1,1,7,6,8,0.635167241794989
"3376",9,4,2,1,2,1,1,1,1,1,2,0.0886701580602676
"3377",9,6,1,1,5,5,4,1,3,3,10,0.130624739453197
"3378",3,2,1,1,10,9,1,1,2,1,1,0.297491428442299
"3379",7,1,1,1,6,4,4,3,5,3,4,0.268339278409258
"3380",1,1,1,1,1,1,1,1,6,3,4,0.903769439086318
"3381",1,1,1,1,9,3,3,3,7,3,4,0.343846673378721
"3382",10,9,9,5,1,1,1,1,1,1,1,0.539202758576721
"3383",3,2,1,1,7,6,4,1,1,1,6,0.79999868851155
"3384",4,3,3,3,4,1,1,1,2,2,6,0.837250331183895
"3385",4,2,2,1,4,3,1,1,4,3,8,0.202926930738613
"3386",8,5,5,5,7,5,2,1,9,9,1,0.370715464232489
"3387",6,1,1,1,2,2,1,1,5,5,9,0.164230639580637
"3388",1,1,1,1,1,1,1,1,8,1,10,0.503477809252217
"3389",1,1,1,1,3,2,2,1,9,7,10,0.478340615751222
"3390",3,1,1,1,2,2,1,1,3,3,5,0.24360275012441
"3391",4,4,3,2,4,1,1,1,7,5,10,0.0766103707719594
"3392",2,2,1,1,7,7,3,3,6,2,10,0.470098672900349
"3393",3,3,1,1,2,1,1,1,5,3,8,0.589940631529316
"3394",5,2,2,2,9,1,1,1,6,6,6,0.351633798331022
"3395",2,2,2,2,5,4,2,2,4,2,1,0.0646639834158123
"3396",6,1,1,1,5,5,1,1,6,6,6,0.75050134328194
"3397",10,8,4,2,4,1,1,1,6,5,8,0.523643935332075
"3398",4,4,2,1,9,3,1,1,8,5,3,0.957945141242817
"3399",2,2,2,1,3,1,1,1,4,2,7,0.350477115483955
"3400",5,3,2,2,5,4,1,1,7,4,9,0.657673595007509
"3401",7,4,1,1,8,7,5,3,1,1,9,0.646967794047669
"3402",1,1,1,1,4,2,2,1,3,2,4,0.183145386865363
"3403",5,1,1,1,5,5,1,1,2,2,8,0.941900372272357
"3404",4,2,1,1,6,6,3,1,10,4,7,0.446130885975435
"3405",5,1,1,1,9,9,9,7,5,4,2,0.745736225973815
"3406",10,7,7,5,7,5,5,3,9,2,9,0.526602935511619
"3407",4,4,3,2,10,6,2,1,5,4,7,0.771118732634932
"3408",5,1,1,1,7,2,2,1,10,7,7,0.00933856563642621
"3409",5,3,2,1,9,1,1,1,4,3,9,0.999342696974054
"3410",7,5,1,1,10,8,6,2,4,3,6,0.259855197044089
"3411",6,6,3,2,8,7,7,3,2,1,3,0.827261943602934
"3412",9,1,1,1,5,5,2,1,4,3,3,0.165616889251396
"3413",3,2,1,1,10,8,1,1,3,2,9,0.856368468608707
"3414",2,2,1,1,10,1,1,1,4,2,6,0.728766697924584
"3415",6,1,1,1,3,3,2,1,9,1,5,0.690845237812027
"3416",9,8,3,2,7,5,1,1,10,5,2,0.0314373292494565
"3417",3,1,1,1,10,5,5,1,10,10,9,0.78945206454955
"3418",4,2,1,1,5,5,5,2,8,3,3,0.788165222620592
"3419",1,1,1,1,5,3,2,1,4,2,6,0.496842426247895
"3420",9,2,1,1,5,5,3,2,6,4,4,0.990267404587939
"3421",7,6,4,4,10,2,2,1,3,2,1,0.327973047737032
"3422",9,1,1,1,7,6,5,4,7,7,9,0.933050299063325
"3423",1,1,1,1,7,5,3,2,5,4,8,0.882120533613488
"3424",5,5,5,1,2,2,2,2,2,2,7,0.574729771818966
"3425",5,2,2,1,7,6,3,2,2,2,8,0.67081915657036
"3426",5,4,4,1,9,8,3,2,7,4,2,0.0589599283412099
"3427",3,1,1,1,3,3,3,3,1,1,2,0.844938547583297
"3428",7,3,1,1,3,1,1,1,6,1,6,0.144467484205961
"3429",5,4,3,2,2,1,1,1,8,5,9,0.332258994458243
"3430",8,4,4,2,10,2,1,1,3,1,1,0.995821760036051
"3431",6,4,4,3,10,7,5,1,8,7,3,0.376985507085919
"3432",4,1,1,1,6,4,1,1,2,1,6,0.40400331444107
"3433",10,9,4,3,7,3,1,1,4,3,6,0.591596132144332
"3434",7,1,1,1,1,1,1,1,4,4,5,0.981502608396113
"3435",6,3,3,2,4,1,1,1,9,8,10,0.867557754507288
"3436",6,5,2,1,2,1,1,1,3,3,5,0.848252777243033
"3437",1,1,1,1,8,2,1,1,6,4,8,0.505755202146247
"3438",7,1,1,1,7,2,2,1,4,3,1,0.346110058715567
"3439",4,2,1,1,6,5,4,1,4,4,9,0.107498328434303
"3440",10,6,3,2,5,4,3,1,10,10,2,0.395859591430053
"3441",2,1,1,1,1,1,1,1,1,1,5,0.876108529279009
"3442",2,2,2,1,9,5,5,2,5,1,9,0.287315230118111
"3443",10,6,3,2,7,1,1,1,1,1,7,0.986944705015048
"3444",10,6,3,3,4,3,3,2,4,1,3,0.138750992948189
"3445",4,1,1,1,7,6,2,1,10,4,1,0.437310539651662
"3446",3,3,2,1,7,2,2,2,3,2,9,0.838058900553733
"3447",6,1,1,1,3,1,1,1,6,6,3,0.675425476627424
"3448",1,1,1,1,6,5,4,2,6,6,6,0.756558202439919
"3449",9,3,2,1,7,5,2,2,6,1,4,0.782480406342074
"3450",2,2,2,2,10,2,1,1,7,7,4,0.566874797223136
"3451",7,2,1,1,6,2,1,1,5,4,4,0.411068222718313
"3452",9,2,1,1,10,6,3,1,4,1,1,0.567640658235177
"3453",2,2,1,1,7,7,1,1,3,3,6,0.251467312918976
"3454",2,1,1,1,6,1,1,1,4,1,7,0.498555931728333
"3455",4,1,1,1,6,3,2,2,7,5,5,0.583777883788571
"3456",3,1,1,1,1,1,1,1,9,8,7,0.434817373752594
"3457",3,1,1,1,6,6,3,3,8,2,7,0.772627581376582
"3458",2,1,1,1,4,4,4,4,10,6,10,0.051451142411679
"3459",6,3,2,1,6,2,1,1,5,2,10,0.189267914742231
"3460",10,7,7,5,7,2,2,1,4,1,8,0.897278896998614
"3461",9,9,2,2,9,3,3,1,4,3,1,0.898291782010347
"3462",7,6,5,2,2,2,2,2,4,1,8,0.125124959973618
"3463",1,1,1,1,9,8,7,2,9,3,9,0.418429780052975
"3464",8,2,2,1,2,2,2,2,10,7,2,0.512354649836197
"3465",1,1,1,1,8,2,2,1,1,1,10,0.987550385994837
"3466",5,4,4,3,5,5,5,3,5,3,3,0.661731575382873
"3467",8,4,3,3,1,1,1,1,6,3,1,0.449762201867998
"3468",4,1,1,1,4,3,3,2,10,2,5,0.0745178877841681
"3469",9,6,5,3,2,1,1,1,2,2,5,0.355807641055435
"3470",5,3,1,1,2,2,2,1,5,1,5,0.334480221150443
"3471",6,5,3,3,6,3,3,1,6,5,5,0.975974017288536
"3472",9,6,6,1,10,4,3,1,1,1,5,0.781350759556517
"3473",3,1,1,1,1,1,1,1,2,1,7,0.379581636982039
"3474",7,5,2,1,6,5,2,1,8,4,9,0.581506919814274
"3475",3,2,1,1,10,3,2,1,3,1,6,0.0699089348781854
"3476",8,2,1,1,3,1,1,1,8,8,1,0.882070116931573
"3477",8,3,2,2,1,1,1,1,4,1,9,0.546385545283556
"3478",3,1,1,1,8,2,1,1,9,4,1,0.48345753387548
"3479",6,3,2,1,5,1,1,1,7,6,2,0.691721402108669
"3480",8,1,1,1,5,3,1,1,9,5,6,0.751264190999791
"3481",3,1,1,1,8,3,2,1,5,2,7,0.822896123863757
"3482",2,2,2,2,6,4,3,3,10,5,7,0.931655038148165
"3483",6,2,1,1,3,2,2,2,7,6,7,0.0687510857824236
"3484",7,3,1,1,5,2,1,1,7,4,10,0.733382500708103
"3485",9,2,2,2,2,2,2,1,3,1,2,0.516422042157501
"3486",7,5,5,2,2,1,1,1,7,5,6,0.757661615032703
"3487",6,4,2,2,8,1,1,1,9,1,9,0.975081246579066
"3488",9,2,1,1,4,2,2,2,7,2,9,0.781683586305007
"3489",10,5,2,1,10,9,1,1,6,4,3,0.109357504174113
"3490",9,3,2,1,9,7,7,6,7,5,8,0.915222270181403
"3491",9,5,3,2,4,4,4,3,7,1,4,0.764039347413927
"3492",10,5,4,1,8,6,4,3,6,5,1,0.842938433168456
"3493",7,1,1,1,6,6,3,2,5,2,8,0.160840845201164
"3494",7,3,2,2,6,1,1,1,8,3,4,0.601937763392925
"3495",3,1,1,1,10,3,3,2,2,1,4,0.293649439001456
"3496",9,5,3,2,7,2,1,1,2,1,2,0.536427613347769
"3497",9,9,4,3,6,6,5,1,6,4,7,0.114359799772501
"3498",10,7,5,4,3,3,2,1,2,1,5,0.848450096556917
"3499",9,9,1,1,2,2,2,2,2,1,8,0.628462841268629
"3500",10,5,2,1,9,8,6,2,5,2,9,0.311379959341139
"3501",1,1,1,1,6,2,2,1,9,5,10,0.0579506729263812
"3502",2,2,2,1,7,6,6,4,3,3,8,0.394765208940953
"3503",6,4,4,3,6,2,2,1,3,3,6,0.571066051023081
"3504",3,3,2,2,9,3,2,1,2,1,1,0.127278253203258
"3505",1,1,1,1,2,1,1,1,4,4,7,0.658875798108056
"3506",8,1,1,1,3,2,1,1,3,1,10,0.928781545953825
"3507",2,1,1,1,7,4,3,3,2,1,7,0.434198806760833
"3508",8,3,3,2,2,2,2,2,9,9,6,0.378805132815614
"3509",6,4,3,2,8,6,5,5,3,2,9,0.146503003779799
"3510",9,8,2,1,10,9,5,5,1,1,9,0.263585788663477
"3511",9,6,1,1,9,1,1,1,6,2,7,0.997800163459033
"3512",3,3,3,1,6,4,1,1,9,9,8,0.659631720976904
"3513",2,1,1,1,6,5,2,2,2,2,4,0.799311066512018
"3514",7,7,2,2,1,1,1,1,9,6,4,0.943058793665841
"3515",8,7,3,2,2,2,2,2,7,5,6,0.627588896779343
"3516",7,7,1,1,7,1,1,1,5,4,1,0.178916869917884
"3517",6,5,4,2,10,2,1,1,2,2,9,0.486499107209966
"3518",7,6,5,3,9,6,2,1,5,3,9,0.851370706455782
"3519",3,1,1,1,3,1,1,1,7,1,7,0.396128597669303
"3520",6,5,5,4,3,1,1,1,7,7,1,0.0313432787079364
"3521",2,1,1,1,9,7,7,7,2,2,9,0.437665056437254
"3522",6,1,1,1,4,1,1,1,5,3,2,0.830578344641253
"3523",8,3,3,1,6,5,4,1,10,4,1,0.0675395561847836
"3524",3,3,1,1,2,1,1,1,5,1,5,0.713961587753147
"3525",10,4,1,1,5,1,1,1,10,5,9,0.108323431806639
"3526",2,2,1,1,4,2,2,2,8,1,8,0.491758584976196
"3527",8,6,6,6,1,1,1,1,5,4,9,0.106016694800928
"3528",3,3,1,1,3,2,1,1,4,2,6,0.0243675522506237
"3529",3,3,1,1,6,5,5,5,6,4,4,0.0257743417751044
"3530",6,3,1,1,7,2,1,1,8,7,3,0.877701344434172
"3531",4,4,4,1,9,5,4,1,3,2,1,0.999936569016427
"3532",9,9,5,5,3,3,3,3,1,1,6,0.407329804264009
"3533",8,1,1,1,10,7,7,4,9,6,10,0.173157087294385
"3534",5,4,3,3,4,2,2,1,4,2,10,0.0971988309174776
"3535",2,2,2,2,9,8,6,5,7,7,9,0.63572147465311
"3536",4,4,1,1,4,2,1,1,7,6,10,0.14937987155281
"3537",5,3,3,1,5,1,1,1,9,8,5,0.232628986239433
"3538",3,3,2,2,4,1,1,1,10,7,6,0.951226887060329
"3539",7,4,4,3,10,10,3,3,7,3,8,0.239961718674749
"3540",6,6,5,1,7,5,2,2,5,1,8,0.292526555713266
"3541",2,1,1,1,6,5,2,2,6,3,6,0.533620699308813
"3542",6,2,2,2,9,4,1,1,7,7,4,0.774138258770108
"3543",9,3,2,2,2,1,1,1,5,2,7,0.784020103281364
"3544",8,7,5,2,7,7,2,1,4,4,3,0.579043633537367
"3545",8,2,1,1,3,1,1,1,5,5,6,0.649810524424538
"3546",10,10,9,5,2,1,1,1,1,1,5,0.371175677981228
"3547",5,5,1,1,4,4,4,1,9,4,5,0.37010755087249
"3548",4,3,1,1,7,5,5,2,10,10,3,0.646921974373981
"3549",6,3,3,1,2,2,2,1,6,6,6,0.646597624057904
"3550",9,5,2,1,6,5,5,3,8,2,10,0.419214182998985
"3551",2,2,2,1,1,1,1,1,5,5,9,0.694230626570061
"3552",5,5,4,2,3,2,1,1,2,1,5,0.901493554702029
"3553",3,1,1,1,2,1,1,1,7,5,8,0.0484590118285269
"3554",3,2,1,1,5,5,5,5,2,2,1,0.626091093989089
"3555",2,1,1,1,3,1,1,1,2,1,2,0.6876853085123
"3556",4,2,2,1,8,5,5,1,9,3,1,0.583020914811641
"3557",8,7,7,2,2,2,2,1,8,7,7,0.982585601042956
"3558",7,4,3,1,2,2,1,1,10,4,2,0.597463979152963
"3559",6,3,2,2,3,3,1,1,1,1,7,0.869299818994477
"3560",10,10,10,10,2,2,2,1,6,2,3,0.324116409989074
"3561",5,4,3,2,2,2,1,1,10,6,4,0.606156583176926
"3562",10,1,1,1,2,2,2,1,8,3,8,0.38683574157767
"3563",1,1,1,1,3,2,1,1,6,4,10,0.0485137957148254
"3564",9,5,5,4,2,1,1,1,8,3,1,0.790553736733273
"3565",5,3,3,2,5,2,2,1,2,2,2,0.513474714709446
"3566",1,1,1,1,7,6,2,2,2,1,3,0.202877377392724
"3567",9,1,1,1,3,3,2,2,4,2,3,0.189456189982593
"3568",3,2,2,1,6,6,3,1,7,2,3,0.169722468126565
"3569",9,1,1,1,5,2,2,1,5,4,1,0.578237214358523
"3570",7,4,1,1,8,6,2,2,6,2,10,0.457406382774934
"3571",1,1,1,1,4,4,2,2,5,5,5,0.644723981851712
"3572",7,7,3,2,7,3,3,2,3,3,9,0.742526798974723
"3573",5,5,2,2,7,2,2,2,6,1,1,0.0925620391499251
"3574",1,1,1,1,7,1,1,1,4,1,2,0.782472847262397
"3575",8,3,3,3,6,3,2,1,6,2,9,0.229050650261343
"3576",5,3,1,1,1,1,1,1,2,2,5,0.58482677442953
"3577",2,2,2,1,9,5,1,1,3,1,3,0.878809735411778
"3578",10,6,5,5,5,3,1,1,9,2,1,0.769171240506694
"3579",10,9,4,2,3,1,1,1,5,1,3,0.121039181016386
"3580",6,5,4,1,4,3,1,1,10,9,5,0.0201364066451788
"3581",10,4,1,1,4,3,2,2,2,2,1,0.535729921190068
"3582",10,7,7,1,2,2,1,1,4,1,6,0.352162784198299
"3583",9,7,1,1,9,2,2,1,1,1,8,0.34643388306722
"3584",2,1,1,1,2,1,1,1,10,6,9,0.820830392418429
"3585",3,1,1,1,7,2,1,1,9,2,9,0.0191126260906458
"3586",2,2,1,1,8,6,2,1,7,5,6,0.176700854906812
"3587",3,2,2,2,4,1,1,1,7,4,10,0.17218863684684
"3588",2,1,1,1,5,4,1,1,2,2,2,0.82414553151466
"3589",5,2,2,1,6,4,1,1,5,2,2,0.108198190806434
"3590",8,3,3,2,4,2,1,1,8,7,10,0.839540756307542
"3591",5,1,1,1,9,1,1,1,9,4,2,0.314228021074086
"3592",1,1,1,1,3,3,2,2,9,4,4,0.52284625498578
"3593",10,1,1,1,4,1,1,1,1,1,9,0.861939915223047
"3594",3,1,1,1,8,3,3,2,8,3,4,0.449673149501905
"3595",2,1,1,1,2,1,1,1,9,6,7,0.128602403448895
"3596",9,3,2,1,10,6,1,1,8,1,6,0.279846405144781
"3597",5,5,4,3,4,1,1,1,1,1,1,0.00336973695084453
"3598",10,5,3,2,3,3,1,1,3,3,1,0.128853489877656
"3599",3,2,1,1,2,1,1,1,3,3,8,0.654894118895754
"3600",6,4,4,4,2,2,1,1,6,5,5,0.675175795331597
"3601",1,1,1,1,7,4,1,1,5,3,3,0.607057515531778
"3602",4,4,2,1,4,1,1,1,9,1,6,0.361854080343619
"3603",5,5,5,1,2,2,1,1,4,2,9,0.898126311134547
"3604",5,3,3,2,1,1,1,1,4,1,10,0.46836176328361
"3605",5,3,1,1,10,4,1,1,8,3,9,0.976772790309042
"3606",10,10,8,1,5,1,1,1,4,2,7,0.557030331110582
"3607",9,7,5,5,8,5,4,4,10,8,7,0.267098766984418
"3608",1,1,1,1,4,3,2,2,3,2,3,0.616071847034618
"3609",10,9,1,1,4,2,1,1,6,5,7,0.610598631203175
"3610",8,6,6,4,8,6,4,4,9,2,4,0.728958321968094
"3611",5,5,4,3,8,4,3,1,10,8,1,0.151579655939713
"3612",2,1,1,1,6,1,1,1,1,1,8,0.777142537990585
"3613",1,1,1,1,2,2,2,1,4,4,9,0.0951815119478852
"3614",8,3,1,1,10,2,2,2,7,4,4,0.599425051826984
"3615",8,3,1,1,10,7,2,2,1,1,4,0.544773699250072
"3616",9,2,2,1,3,3,3,3,5,4,8,0.986341531388462
"3617",7,6,6,5,1,1,1,1,6,3,7,0.0375588631723076
"3618",5,3,3,2,1,1,1,1,6,4,4,0.701495549175888
"3619",4,3,3,3,2,1,1,1,3,3,5,0.645018692361191
"3620",5,4,1,1,2,2,2,1,5,4,5,0.877464929129928
"3621",2,1,1,1,3,2,1,1,9,9,10,0.0805326995905489
"3622",1,1,1,1,9,2,2,1,4,1,3,0.962418954819441
"3623",6,3,2,1,1,1,1,1,10,7,3,0.47058339882642
"3624",5,2,1,1,1,1,1,1,4,4,7,0.871793553000316
"3625",7,4,4,1,9,1,1,1,9,6,4,0.288162362296134
"3626",10,7,4,2,2,1,1,1,2,2,3,0.864445987856016
"3627",9,7,4,3,8,4,2,2,5,2,9,0.83346362831071
"3628",8,5,3,3,10,6,1,1,2,2,7,0.250828214921057
"3629",1,1,1,1,10,6,2,1,6,2,5,0.597404872067273
"3630",9,9,8,6,2,1,1,1,6,5,7,0.399192841025069
"3631",9,3,3,3,4,1,1,1,9,7,5,0.858975758776069
"3632",3,2,1,1,3,3,1,1,7,5,4,0.409981067525223
"3633",1,1,1,1,6,1,1,1,10,9,6,0.026666255434975
"3634",5,1,1,1,1,1,1,1,6,5,5,0.795485666720197
"3635",1,1,1,1,10,10,2,1,2,2,3,0.559558738721535
"3636",10,6,4,3,1,1,1,1,10,2,6,0.693175635300577
"3637",9,5,3,1,3,2,1,1,7,7,2,0.194035941269249
"3638",5,1,1,1,8,4,4,2,4,3,5,0.568188686156645
"3639",8,2,1,1,9,4,2,2,2,1,2,0.733432942070067
"3640",5,3,1,1,2,1,1,1,4,1,1,0.0363394962623715
"3641",7,4,4,3,2,2,1,1,3,2,8,0.583349064225331
"3642",6,1,1,1,9,2,2,1,6,2,2,0.429923913674429
"3643",3,2,2,2,9,5,5,2,10,10,3,0.993092979304492
"3644",6,3,3,3,7,4,2,2,5,5,5,0.0642390996217728
"3645",7,3,1,1,5,3,3,2,4,4,4,0.543326617917046
"3646",4,4,2,1,6,4,3,1,6,2,10,0.296896533342078
"3647",2,2,2,1,10,3,1,1,2,1,3,0.29367224057205
"3648",4,1,1,1,6,5,3,2,8,4,1,0.868133635725826
"3649",1,1,1,1,3,2,1,1,5,2,3,0.54654081678018
"3650",1,1,1,1,9,6,5,1,1,1,6,0.380304055055603
"3651",3,3,2,2,8,1,1,1,4,2,3,0.602201566332951
"3652",8,7,5,4,1,1,1,1,2,2,10,0.913688271306455
"3653",5,4,1,1,9,1,1,1,2,2,6,0.506833714433014
"3654",2,1,1,1,9,3,3,1,8,3,9,0.711070630466565
"3655",8,3,1,1,3,2,2,2,1,1,5,0.648341962136328
"3656",1,1,1,1,3,2,1,1,3,3,6,0.777969655813649
"3657",5,5,4,2,6,3,2,1,1,1,2,0.567198700504377
"3658",8,2,2,2,7,6,3,1,7,7,8,0.775728254346177
"3659",7,1,1,1,8,1,1,1,3,2,9,0.275244313059375
"3660",2,2,2,2,5,3,3,1,7,5,5,0.114447424421087
"3661",5,5,5,5,10,9,1,1,10,10,6,0.027050435077399
"3662",3,2,2,1,4,4,4,2,4,3,4,0.258299344219267
"3663",4,3,2,2,3,3,3,2,8,7,9,0.657913223141804
"3664",6,6,3,3,1,1,1,1,5,2,10,0.963575158268213
"3665",9,6,6,4,4,3,1,1,3,2,4,0.0581058824900538
"3666",9,4,3,3,4,1,1,1,2,2,3,0.440029553603381
"3667",5,3,3,3,6,6,5,5,2,1,8,0.868581500602886
"3668",10,6,2,2,10,8,6,4,5,3,7,0.352738627465442
"3669",10,2,1,1,3,1,1,1,9,6,1,0.359063940821216
"3670",7,2,2,1,3,2,2,2,2,1,5,0.367042412050068
"3671",7,7,3,1,5,3,3,1,1,1,5,0.909333472140133
"3672",5,1,1,1,7,6,4,2,1,1,9,0.172312129288912
"3673",4,4,1,1,5,3,3,1,5,1,8,0.764899566071108
"3674",9,3,3,2,7,4,3,2,1,1,2,0.00164798507466912
"3675",3,1,1,1,8,8,4,4,6,3,6,0.948264122474939
"3676",10,2,1,1,3,1,1,1,6,2,2,0.791708871955052
"3677",9,6,6,2,9,6,2,2,1,1,8,0.506858174456283
"3678",2,1,1,1,6,1,1,1,1,1,1,0.534818810876459
"3679",3,1,1,1,8,3,1,1,2,1,1,0.177364700008184
"3680",1,1,1,1,10,3,3,3,3,2,10,0.351634070975706
"3681",5,3,1,1,1,1,1,1,4,3,10,0.199053909629583
"3682",6,5,4,4,3,1,1,1,7,1,5,0.907233576755971
"3683",8,5,3,3,5,2,2,2,9,6,5,0.680082900915295
"3684",1,1,1,1,4,3,3,1,10,8,3,0.0897902986034751
"3685",9,7,3,3,2,1,1,1,8,4,7,0.824536603176966
"3686",10,9,9,2,5,3,1,1,4,4,5,0.6207472498063
"3687",8,3,3,3,7,6,6,1,6,4,9,0.727719804039225
"3688",5,1,1,1,3,1,1,1,7,6,9,0.502600980689749
"3689",3,2,2,1,2,1,1,1,3,3,3,0.884093515574932
"3690",7,5,2,1,10,5,3,1,4,2,4,0.202010311419144
"3691",9,5,1,1,3,2,2,2,3,3,3,0.274390525417402
"3692",5,5,4,3,7,1,1,1,8,8,2,0.824210337596014
"3693",2,2,2,1,2,2,2,2,6,5,3,0.343767816200852
"3694",2,2,2,1,7,7,1,1,2,2,4,0.265497250016779
"3695",3,2,2,2,4,1,1,1,7,1,10,0.99760091630742
"3696",6,2,2,2,3,1,1,1,2,1,10,0.715151290409267
"3697",5,1,1,1,4,2,1,1,6,5,8,0.799476620275527
"3698",1,1,1,1,4,4,4,3,3,2,9,0.936009934637696
"3699",4,1,1,1,4,1,1,1,6,1,1,0.0848686473909765
"3700",1,1,1,1,5,4,1,1,3,2,2,0.787705873837695
"3701",10,2,1,1,6,5,5,5,1,1,8,0.837296976707876
"3702",10,7,3,2,2,1,1,1,7,1,5,0.23336052079685
"3703",8,2,2,2,9,5,2,2,2,1,9,0.843087420566007
"3704",9,6,2,1,8,8,1,1,2,1,6,0.9924680814147
"3705",9,6,3,1,7,3,2,1,1,1,9,0.417548110010102
"3706",10,7,4,4,3,3,3,2,3,2,9,0.39988496247679
"3707",7,7,6,5,5,4,3,3,5,5,10,0.908198143355548
"3708",5,2,1,1,10,3,2,1,2,1,9,0.23231797106564
